year,count,creative,l,party,vet_fam,vet_fam_end,vet_fam_atk,vet_fam_out_issues,mil_p,party_wh,House_Dem_mean_nom1,House_Rep_mean_nom1,house_polarization_dim1,Sen_Dem_mean_nom1,Sen_Rep_mean_nom1,sen_polarization_dim1,dem_diff_aff,rep_diff_aff,aff_polar_total,House_Dem_mean_nom2,House_Rep_mean_nom2,house_polarization_dim2,Sen_Dem_mean_nom2,Sen_Rep_mean_nom2,sen_polarization_dim2
2000,4,USTL/Fowler Kept Her Word,10,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,BUSH/Realistic Tax Cut Plan,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,BUSH/Ready in NH,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,GORE/Kept Going,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,TAXPAYERS/My Dad,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,ARMS/Senior Citizens,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,CMA/Slamming MI,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,SSCMPGN/America Has Changed 60,60,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,3,RTL/You'll know,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,3,HHSWNY/Pataki's Picking On Seniors,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,3,NRA/Heston No More Laws,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,3,NRA/Heston Somewhere In America,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,3,NRA/Heston Clinton Brags,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,3,SIERRA/Bush 108 Years,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,2,BUSH/Elizabeth Dole,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,2,FORBES/Talent 60,60,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,2,BUSH/Cuts Marginal Rates,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,2,BUSH/Welcome To George W. Bush.com,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,2,PA/CRI Support Initiative,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,2,NADER/Priceless,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GORE/Bio 60,60,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GORE/Education - Modernize Classrooms,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GORE/Education,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GORE/Fight Big Drug Companies,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GORE/Happy Thanksgiving,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GORE/Preserve Medicare & Medicaid,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GORE/Gun Contol,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,PROCHOICE/Some Old Guys In Washington,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,BUSH/Why I'll Vote For Him Spanish,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,BUSH/Why Vote For George W. Bush,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,PHARMA/Call Sen Gorton 60,60,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,GOP/NA Education Choice,60,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,RNC/Bush Blueprint for Education 20,20,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1,DNC/Gore Rand Study,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,2307,BRT/America And China,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1612,BUSH/Bush I Believe 30,30,REPUBLICAN,,,,,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,1171,BUSH/Disappointing,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,997,MCCAIN/Military Families,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,860,BRT/China Largest Marketplace,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,791,MCCAIN/Rock Solid,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,632,MCCAIN/Bio 60,20,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,211,BUSH/Military,30,REPUBLICAN,,,,,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,206,AFL/Keep China On Probation 60,60,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,187,BUSINESSCOALITION/Cell Phone 15,15,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,173,CPAN/Where Will You Be,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,156,BUSH/Once In A Hundred Years,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,148,BAUER/National Security,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,131,BWC/Victor Ramos,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,101,BRT/Rev. Kim Kwong Chan,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,97,MCCAIN/Bio 60,60,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,92,CPAN/Bush Missile Defense,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,57,GORE/Record,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,38,BRADLEY/Spanish,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,32,BWC/Helms Biden Law,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,22,PROJECTA/Reduce Pentagon Budget,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,21,BUSINESSCOALITION/Chinese Support Trade,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,20,IASP/Paul Newman Nuclear Arsenal,30,OTHER,1,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,17,NA/GOP Vote Smaller Govt,30,OTHER,1,0,0,1,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,15,BAUER/NH China,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,14,CPAN/Strong Missile Defense,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,12,GORE/DNC Make the Call,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,7,RNC/Gore And Military,30,REPUBLICAN,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,6,BRT/Fast Track,30,OTHER,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2000,4,GORE/Veteran Revised,30,DEMOCRAT,0,0,0,0,64,DEMOCRAT,-0.3729108,0.4044089,77.73197,-0.2949783,0.3631786,65.81569,23.26289,34.05569,57.31858,0.044131455,-0.056982222,,-0.06323913,-0.220767857,
2004,19378,PRES/KERRY&DNC GET WHAT THEY WANT,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,19378,PRES/KERRY&DNC GET WHAT THEY WANT,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,13948,PRES/KERRY COUNTRY,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,10636,PRES/KERRY HEART 60,60,DEMOCRAT,1,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,10385,PRES/DNC BROKEN RECORD,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,10280,PRES/TMF PRESCRIPTION DRUGS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,10137,PRES/KERRY GUIDING PRINCIPLES,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,9940,PRES/DNC REAL PEOPLE,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,9837,PRES/DNC BELIEVE,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,9826,PRES/KERRY 10 MILLION NEW JOBS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,8732,PRES/KERRY LIFETIME 60,60,DEMOCRAT,1,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,8325,PRES/DNC THINK ABOUT THIS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,8249,PRES/BUSH&RNC CLOCKWORK,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,8131,PRES/BUSH TAXING OUR ECONOMY,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,8028,PRES/DNC MIDDLE,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,7958,PRES/TMF MEDICAL BILLS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,7607,PRES/BUSH&RNC HEALTHCARE PRACTICAL,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6794,PRES/DNC BIG HIKE,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6643,PRES/BUSH DIFFERENCES,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6632,PRES/KERRY VIETNAM,30,DEMOCRAT,1,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6568,PRES/DNC STARE,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6493,PRES/KERRY WRONG CHOICES,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6446,PRES/KERRY FOUGHT FOR AMERICA,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6261,PRES/KERRY&DNC MIDDLE CLASS PLAN,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6198,PRES/BUSH WACKY,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6171,PRES/BUSH SEARCHING,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6104,PRES/TMF IT'S ABOUT JOBS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,6060,PRES/BUSH&RNC ECONOMY COMMON SENSE,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5970,PRES/BUSH&RNC ECONOMIC AGENDA,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5893,PRES/BUSH TROUBLING,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5775,PRES/BUSH&RNC HEALTHCARE AGENDA,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5621,PRES/DNC LISTEN,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5529,PRES/DNC YEARS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5250,PRES/KERRY PAPERWORK,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5211,PRES/BUSH DOUBLESPEAK 60,60,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,5100,PRES/BUSH&RNC MED MAL,30,REPUBLICAN,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,4984,PRES/AFLCIO SHOW US THE JOBS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,4765,PRES/TMF IT'S ABOUT PRIORITIES REVISED,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,4536,PRES/AFLCIO SHOW US THE JOBS 2,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,4517,PRES/DNC NO ONE,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
2004,4305,PRES/MOVEON RECKLESS,30,DEMOCRAT,0,0,0,0,75,REPUBLICAN,-0.3762644,0.4167965,79.30609,-0.2918542,0.3581569,65.00111,29.30659,32.38589,61.69248,0.047485577,-0.010489177,,-0.040895833,-0.187960784,
